Trip_ID,Trip_Distance,Type_of_Cab,Customer_Since_Months,Life_Style_Index,Confidence_Life_Style_Index,Destination_Type,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Gender,label
T0005700910,21.86,B,8.0,2.8693,A,B,1.0425,1,,57,95,Male,2
T0005700914,42.66,A,3.0,2.84939,B,A,3.61875,1,,44,87,Male,1
T0005700915,55.34,,6.0,2.99667,C,A,4.0425,0,,51,62,Male,3
T0005700916,64.32,C,10.0,,,A,1.60125,1,,51,79,Male,3
T0005700917,53.06,C,1.0,2.88247,C,A,2.45,1,45.0,50,67,Female,2
T0005700918,28.03,A,8.0,2.98557,C,A,2.34375,1,,46,72,Female,1
T0005700919,70.51,E,5.0,2.91612,B,A,2.37,0,44.0,60,112,Female,3
T0005700924,74.75,E,8.0,3.038,B,A,2.78375,0,,54,102,Male,3
T0005700925,48.98,A,10.0,,,B,1.39875,0,,50,62,Male,3
T0005700928,108.05,E,10.0,,,A,1.83125,0,,52,81,Male,3
T0005700931,58.79,D,1.0,3.00068,C,F,3.26,0,42.0,49,69,Male,3
T0005700932,32.57,D,4.0,2.32133,C,A,0.82125,1,44.0,46,57,Female,3
T0005700934,62.31,B,1.0,2.92706,B,A,1.92,0,,53,67,Male,2
T0005700935,107.9,D,10.0,3.11246,B,A,2.29375,1,,58,106,Male,3
T0005700937,31.5,B,7.0,2.8067,A,A,2.35625,0,48.0,54,75,Male,2
T0005700938,67.19,,7.0,,,E,4.24625,2,,44,54,Male,3
T0005700939,35.74,B,2.0,2.69879,A,A,3.11875,0,48.0,49,74,Female,2
T0005700942,60.67,C,7.0,,,A,3.32625,0,,48,67,Female,3
T0005700943,42.73,B,9.0,3.00272,C,B,2.355,2,104.0,53,71,Female,2
T0005700946,22.82,A,0.0,2.8107,A,A,1.5475,0,,56,75,Female,1
T0005700947,29.18,C,5.0,2.89592,A,A,3.865,1,,51,64,Female,3
T0005700948,41.5,A,3.0,2.78392,A,B,3.505,0,,51,70,Male,1
T0005700950,44.82,C,4.0,2.95434,B,D,0.23875,1,,64,89,Male,3
T0005700951,67.55,C,4.0,,,A,3.55,0,33.0,55,93,Male,2
T0005700953,13.95,C,10.0,2.71989,A,L,3.71875,1,40.0,53,69,Male,2
T0005700954,7.18,B,,2.33776,A,B,3.88,1,,44,55,Male,2
T0005700955,63.93,A,0.0,2.80203,B,C,3.83,2,91.0,57,91,Male,3
T0005700956,3.57,B,8.0,2.65233,A,D,2.75,2,,48,62,Male,3
T0005700957,70.4,B,8.0,2.8432,B,A,2.39375,0,,50,75,Female,1
T0005700960,106.87,,10.0,3.00664,B,B,1.99375,2,41.0,49,81,Male,3
T0005700963,70.31,B,10.0,,,C,2.07125,1,,46,65,Male,2
T0005700964,55.06,A,1.0,3.24784,B,A,1.01375,3,34.0,57,78,Female,3
T0005700968,8.13,B,10.0,2.52277,A,G,3.45,3,104.0,48,74,Male,2
T0005700970,21.89,B,4.0,2.34639,A,A,3.7875,0,,45,60,Male,2
T0005700973,72.78,E,9.0,2.98556,B,A,1.67,0,,54,75,Male,1
T0005700974,24.8,C,1.0,2.38762,C,A,1.04375,0,,49,64,Female,3
T0005700976,81.12,C,10.0,3.39062,B,B,2.56625,2,,51,69,Male,2
T0005700977,31.77,C,10.0,2.59155,C,B,4.09625,2,,48,82,Male,2
T0005700978,32.53,B,,2.80739,B,A,2.03875,1,37.0,52,81,Male,1
T0005700979,17.48,D,10.0,,,B,2.6325,2,38.0,52,77,Male,3
T0005700980,28.77,C,10.0,2.64207,A,A,3.52625,2,,46,64,Female,3
T0005700981,30.85,C,4.0,2.36979,B,B,4.055,0,,44,55,Male,2
T0005700982,109.21,D,10.0,3.2316,C,A,3.38125,0,62.0,48,79,Female,3
T0005700983,22.2,C,10.0,2.69358,A,B,4.445,1,,50,76,Male,2
T0005700988,55.42,,6.0,2.97219,A,A,3.68625,0,,63,112,Male,1
T0005700989,72.83,A,9.0,3.07884,C,B,3.83375,0,109.0,57,86,Male,1
T0005700991,35.85,,2.0,2.7795,B,A,2.1075,1,,46,58,Male,2
T0005700993,12.91,C,5.0,2.76397,A,B,4.58625,1,,45,56,Male,2
T0005700994,20.64,C,2.0,2.86924,C,A,3.895,1,100.0,45,64,Male,2
T0005700995,24.6,B,2.0,,,D,3.69625,1,,56,70,Male,1
T0005700997,34.5,A,10.0,,,B,2.93375,0,66.0,46,70,Male,1
T0005700999,107.17,B,3.0,2.89531,B,A,3.28625,1,,53,70,Male,2
T0005701000,42.97,C,6.0,2.90091,C,E,4.69375,3,,43,56,Male,2
T0005701001,34.58,E,4.0,2.74429,C,A,2.725,1,,51,65,Female,3
T0005701003,74.69,C,10.0,3.00174,B,A,2.9625,1,,49,79,Female,3
T0005701004,29.68,B,3.0,2.49224,C,B,1.93625,0,,50,70,Female,2
T0005701006,7.67,C,10.0,3.10074,C,K,2.95,1,,49,88,Male,3
T0005701008,47.19,B,9.0,3.07975,C,C,3.93875,3,,48,100,Female,2
T0005701009,45.59,B,7.0,2.98524,A,A,2.23,1,,51,87,Male,2
T0005701012,31.32,C,2.0,2.90676,B,A,3.65125,0,40.0,51,74,Female,2
T0005701014,16.4,B,1.0,,,A,2.86125,0,,57,84,Male,2
T0005701015,15.38,D,,2.91494,B,B,4.68375,1,50.0,43,58,Male,3
T0005701016,62.51,B,10.0,2.71585,B,B,2.74125,1,48.0,45,67,Female,2
T0005701018,52.32,B,7.0,2.90104,B,A,1.91125,0,33.0,55,77,Female,2
T0005701019,29.25,B,10.0,2.48636,A,C,2.605,0,,49,61,Male,2
T0005701020,90.42,A,10.0,2.82955,C,B,1.91875,0,,50,76,Male,2
T0005701021,107.93,B,10.0,,,A,3.26875,0,58.0,49,71,Male,2
T0005701022,3.86,C,0.0,2.06104,A,A,4.17125,1,,45,55,Male,2
T0005701023,32.22,C,2.0,2.96165,A,D,3.26875,1,36.0,53,87,Male,2
T0005701024,67.04,A,10.0,,,A,3.29875,0,48.0,51,98,Male,3
T0005701026,83.04,,10.0,2.86589,C,A,2.34875,3,,53,77,Male,3
T0005701027,108.76,B,6.0,3.11328,B,A,3.17,0,90.0,54,90,Female,2
T0005701029,34.83,B,4.0,2.67734,C,A,3.025,0,40.0,55,76,Male,1
T0005701030,20.68,,2.0,2.97872,A,B,3.4475,0,40.0,56,82,Male,1
T0005701031,21.22,B,5.0,2.84856,A,A,4.9675,3,,43,57,Male,2
T0005701032,107.65,C,10.0,2.99805,C,A,3.77,2,,47,80,Male,3
T0005701033,45.12,A,9.0,2.95466,B,A,2.395,4,,57,96,Male,1
T0005701034,31.47,A,6.0,2.50543,C,A,2.5775,1,,47,59,Male,3
T0005701036,5.57,E,3.0,,,F,2.775,0,,51,80,Male,1
T0005701040,30.75,B,10.0,2.77837,A,A,4.14,1,,44,63,Male,2
T0005701041,45.13,D,0.0,2.74344,B,A,3.765,1,68.0,46,66,Male,3
T0005701042,21.91,D,10.0,2.71087,C,A,1.91375,0,,57,77,Male,3
T0005701044,59.95,E,10.0,,,A,3.0275,0,,49,74,Male,3
T0005701046,10.15,A,10.0,,,K,1.7225,0,,61,79,Male,1
T0005701049,108.15,D,5.0,3.04405,C,B,2.075,0,110.0,50,77,Male,3
T0005701051,4.71,,,,,B,1.40625,0,,50,79,Male,3
T0005701052,15.46,B,7.0,2.6713,A,E,3.49375,1,,52,67,Female,2
T0005701053,31.06,,2.0,2.55391,B,A,2.33875,0,58.0,49,68,Male,2
T0005701054,47.7,E,5.0,,,B,4.08625,0,,46,62,Female,1
T0005701055,37.24,E,4.0,2.63185,B,A,1.7925,0,45.0,49,76,Male,3
T0005701056,91.75,C,4.0,3.05311,C,K,3.73875,0,,51,76,Male,3
T0005701064,24.75,C,10.0,2.58391,A,A,1.8925,2,96.0,49,85,Male,3
T0005701065,61.66,,10.0,2.90001,A,B,2.995,1,,66,113,Male,1
T0005701067,36.85,,2.0,2.54938,B,A,3.0925,2,91.0,47,65,Male,3
T0005701069,62.1,B,,2.86145,B,A,3.47875,1,59.0,53,87,Male,2
T0005701070,68.66,E,9.0,2.84306,C,A,2.38125,2,37.0,51,79,Male,3
T0005701072,38.71,C,10.0,2.85331,C,A,3.94,0,55.0,56,86,Female,2
T0005701073,36.5,A,2.0,2.60856,A,A,3.13625,1,,47,62,Female,3
T0005701076,36.65,D,5.0,2.84358,A,B,3.7075,1,,56,69,Male,1
T0005701079,8.28,C,5.0,1.98127,C,A,3.53,2,49.0,58,77,Male,3
T0005701085,28.94,,4.0,,,A,2.6075,1,,46,58,Male,3
T0005701089,32.27,A,10.0,2.99898,A,B,4.3575,0,59.0,51,87,Female,1
T0005701091,74.62,A,10.0,3.16015,C,B,3.7375,1,56.0,54,78,Male,1
T0005701092,61.48,D,10.0,2.78086,C,B,1.395,1,,47,65,Male,2
T0005701093,60.01,D,10.0,2.97235,C,A,2.90875,0,109.0,57,72,Female,2
T0005701094,31.89,B,6.0,2.92694,A,C,4.3625,0,,46,57,Male,2
T0005701095,24.27,,6.0,2.99481,A,D,3.88875,1,43.0,59,79,Male,3
T0005701097,87.86,E,10.0,3.08021,C,B,3.59625,0,73.0,50,81,Male,1
T0005701099,55.73,C,9.0,2.86162,C,B,0.92125,1,,48,79,Female,3
T0005701100,53.84,C,4.0,2.64142,C,A,1.85,0,,51,94,Male,3
T0005701102,31.12,B,5.0,2.4825,B,A,3.705,0,,44,57,Male,1
T0005701104,69.1,B,10.0,2.89817,A,B,1.42625,1,58.0,70,112,Male,2
T0005701105,73.18,B,10.0,3.00081,B,A,3.13875,0,51.0,50,80,Male,2
T0005701107,15.93,E,8.0,,,B,2.8025,0,,58,83,Female,1
T0005701108,72.64,C,,2.84728,B,A,2.6975,1,,47,69,Female,2
T0005701109,7.91,B,2.0,2.64825,C,A,2.49375,1,,49,80,Male,2
T0005701111,27.29,B,7.0,2.79164,A,B,4.64,1,,46,64,Female,2
T0005701112,33.84,A,4.0,2.82311,A,B,3.15,0,,45,68,Male,1
T0005701113,29.26,B,10.0,,,C,3.17,0,70.0,46,63,Female,2
T0005701114,66.85,,10.0,2.99791,C,A,4.0875,0,,46,63,Male,1
T0005701115,17.72,C,3.0,2.77158,A,B,2.53375,1,53.0,53,74,Male,2
T0005701116,33.47,D,2.0,2.49911,B,A,2.245,1,,46,68,Male,3
T0005701118,38.88,B,1.0,2.90561,C,B,2.8375,0,,53,105,Male,2
T0005701119,35.46,C,6.0,2.70871,C,B,1.50625,0,82.0,47,64,Female,3
T0005701120,11.37,D,5.0,2.5558,C,I,4.60875,2,,43,53,Female,3
T0005701121,70.34,E,10.0,2.90571,C,A,3.30625,1,,53,71,Male,3
T0005701122,38.39,D,10.0,2.99675,B,E,4.685,2,53.0,52,75,Male,3
T0005701123,45.73,C,10.0,2.63816,C,A,3.0475,0,89.0,56,72,Male,2
T0005701125,79.5,B,10.0,2.91316,B,A,1.87875,0,,52,78,Female,2
T0005701126,51.22,,10.0,2.87959,C,A,2.01375,1,38.0,55,93,Male,3
T0005701127,17.9,C,4.0,2.77703,B,A,1.38625,4,52.0,49,74,Female,2
T0005701128,29.39,,5.0,2.84542,A,B,2.03375,0,,62,77,Female,2
T0005701131,22.74,A,4.0,2.80138,A,B,4.0225,0,,48,62,Male,1
T0005701133,11.7,,3.0,2.60519,A,K,2.70125,0,108.0,46,65,Male,1
T0005701134,39.39,A,2.0,,,E,4.40125,0,,49,64,Male,1
T0005701135,26.35,C,4.0,2.67736,A,A,3.425,0,,44,66,Male,2
T0005701136,76.66,B,10.0,2.86695,C,A,3.07,0,,58,78,Male,2
T0005701138,16.06,B,0.0,2.41152,A,H,4.04,1,41.0,53,69,Female,2
T0005701139,39.43,B,,2.50814,B,A,3.53,0,,49,62,Male,2
T0005701141,27.74,D,10.0,3.06103,A,B,4.83375,1,,45,58,Male,3
T0005701142,25.23,D,0.0,3.20223,A,A,4.08625,3,,50,63,Male,3
T0005701143,26.11,C,4.0,2.3857,A,A,3.64375,0,,44,63,Male,2
T0005701144,60.92,C,1.0,2.77946,C,B,3.6775,0,,46,65,Male,2
T0005701145,5.72,E,4.0,2.86082,B,A,1.49125,0,45.0,78,109,Female,3
T0005701147,48.07,C,9.0,,,A,1.10875,1,,63,102,Female,3
T0005701148,74.1,B,4.0,2.74362,B,A,1.00125,1,42.0,55,78,Female,2
T0005701149,30.52,D,9.0,2.80184,C,C,1.8575,1,61.0,53,82,Male,1
T0005701150,108.27,,10.0,3.06867,B,A,1.81875,0,,53,105,Male,2
T0005701151,45.36,B,0.0,2.68426,C,A,2.62125,0,,48,69,Male,2
T0005701152,94.19,,10.0,3.02737,B,A,2.76875,0,64.0,60,85,Male,3
T0005701153,25.7,B,0.0,2.86206,C,D,4.04625,0,49.0,47,73,Female,2
T0005701154,25.15,D,2.0,2.79368,C,A,1.35625,1,,58,79,Male,3
T0005701155,14.6,C,7.0,2.69021,C,A,4.3525,1,,45,58,Female,2
T0005701156,68.23,,1.0,2.78516,B,A,0.74125,0,,46,60,Female,2
T0005701157,60.31,B,10.0,2.7976,C,C,2.79625,1,61.0,53,99,Male,2
T0005701160,21.19,C,9.0,2.76317,B,A,2.135,1,,60,85,Female,2
T0005701161,33.26,C,9.0,2.61602,B,A,2.0425,3,62.0,52,80,Male,3
T0005701164,31.99,A,10.0,,,C,4.73,0,,45,67,Male,1
T0005701165,25.92,C,10.0,3.13019,C,A,3.545,3,,56,78,Male,1
T0005701166,47.17,B,8.0,2.81774,B,A,3.1175,0,105.0,49,65,Female,2
T0005701167,93.39,E,0.0,,,A,1.9375,3,36.0,51,70,Male,3
T0005701168,53.05,C,5.0,2.68486,C,A,0.9375,0,54.0,50,68,Male,3
T0005701172,60.03,E,2.0,2.89871,A,A,2.195,1,66.0,54,87,Male,3
T0005701173,30.67,B,10.0,2.61334,A,A,1.5825,1,,48,67,Female,2
T0005701174,52.74,C,8.0,3.14292,B,A,2.93875,0,,48,70,Female,2
T0005701175,45.52,B,0.0,2.61231,B,A,2.60375,0,,61,85,Male,2
T0005701177,44.29,A,5.0,2.93158,C,A,3.37875,0,38.0,46,78,Female,3
T0005701179,32.82,D,2.0,2.61542,A,A,2.63875,1,,46,59,Female,2
T0005701181,60.86,E,2.0,3.08258,B,B,3.785,1,,53,82,Male,2
T0005701182,46.82,B,4.0,,,A,1.82625,0,,51,80,Male,2
T0005701184,46.55,C,10.0,2.76665,B,A,3.62875,0,,44,67,Female,3
T0005701186,60.55,C,10.0,,,A,2.2675,1,,53,71,Male,3
T0005701188,85.62,,1.0,2.87119,C,B,3.4675,1,,51,71,Male,1
T0005701189,31.44,C,10.0,2.86584,A,A,3.3675,3,44.0,49,77,Male,3
T0005701190,24.27,B,7.0,2.29669,A,A,3.0,0,,47,65,Male,2
T0005701192,36.34,D,10.0,2.80808,B,A,2.94125,1,100.0,47,74,Female,3
T0005701193,38.23,C,1.0,2.98561,A,B,3.22375,0,,52,70,Female,1
T0005701196,12.26,B,10.0,2.6038,B,C,2.63375,0,,50,70,Male,2
T0005701197,54.02,C,3.0,3.259,C,B,4.18,2,51.0,55,79,Female,3
T0005701198,60.38,,0.0,2.95673,A,A,1.205,0,55.0,54,74,Male,2
T0005701199,57.32,E,0.0,2.72342,C,D,3.52625,0,32.0,49,74,Male,3
T0005701201,19.34,D,10.0,2.89616,C,A,2.07875,3,45.0,48,81,Male,3
T0005701202,21.37,B,2.0,3.08481,A,A,3.6425,2,45.0,47,88,Male,2
T0005701203,16.98,,0.0,2.35168,A,A,1.74,1,,48,59,Male,3
T0005701204,43.47,B,4.0,,,A,3.145,1,56.0,55,91,Male,2
T0005701205,77.85,A,10.0,3.1751,A,A,4.56875,1,,47,72,Male,2
T0005701206,32.02,B,0.0,2.73288,C,A,3.6525,0,,48,59,Male,2
T0005701208,18.93,D,9.0,2.79696,B,A,3.29625,3,95.0,53,72,Male,3
T0005701209,31.36,D,10.0,2.90193,A,A,4.08875,1,68.0,49,70,Female,3
T0005701210,61.98,B,3.0,3.05104,B,B,2.73625,0,,55,82,Female,2
T0005701211,25.25,E,6.0,2.62159,A,I,3.77125,1,96.0,51,68,Male,3
T0005701212,49.17,,2.0,2.83754,B,A,2.265,1,,52,72,Male,2
T0005701214,26.23,B,8.0,3.05777,A,D,4.6075,0,,49,70,Female,2
T0005701215,55.35,,2.0,2.7064,B,A,3.7375,0,87.0,46,67,Male,1
T0005701216,85.83,C,10.0,2.99868,B,A,2.5,0,,50,71,Male,2
T0005701217,28.89,B,10.0,2.79615,A,B,2.795,0,,51,85,Male,2
T0005701218,28.12,D,3.0,2.45326,B,L,1.59875,1,,74,101,Female,3
T0005701219,21.55,D,5.0,,,A,3.855,0,,44,70,Male,3
T0005701220,106.77,E,10.0,2.89703,B,A,2.77375,0,74.0,50,74,Male,3
T0005701221,18.2,D,3.0,2.69709,C,A,2.5575,1,79.0,47,65,Male,2
T0005701222,33.39,B,4.0,2.53258,C,A,1.88875,0,,46,71,Male,2
T0005701223,63.88,E,10.0,2.69086,C,A,2.31875,0,,47,68,Male,3
T0005701224,35.44,E,0.0,2.80899,C,D,4.6925,1,37.0,51,68,Male,3
T0005701225,22.15,A,10.0,2.81918,A,A,1.855,1,103.0,75,111,Male,1
T0005701226,91.81,B,10.0,,,A,3.67875,3,46.0,49,76,Male,3
T0005701228,29.83,A,6.0,2.51675,B,A,0.85625,1,,54,72,Male,2
T0005701229,22.43,C,9.0,2.72036,B,C,0.925,1,52.0,49,75,Male,3
T0005701230,43.37,D,10.0,2.64102,B,A,1.79125,1,45.0,56,98,Male,3
T0005701231,23.59,E,2.0,2.99426,C,A,4.325,1,60.0,48,63,Male,2
T0005701235,76.99,C,10.0,2.7863,C,B,1.78625,0,43.0,46,61,Male,3
T0005701238,7.36,A,0.0,2.20341,C,E,3.44,2,,49,59,Female,1
T0005701241,6.55,D,6.0,2.5354,B,D,0.915,1,,51,77,Male,3
T0005701245,77.66,D,0.0,2.95748,C,A,3.32625,0,40.0,53,99,Male,3
T0005701246,17.93,B,7.0,2.43788,A,A,4.305,0,,44,57,Male,2
T0005701249,75.68,A,10.0,2.7367,B,A,2.13125,1,35.0,45,71,Male,3
T0005701250,89.93,B,2.0,,,A,4.0125,1,37.0,52,77,Male,3
T0005701251,51.14,B,2.0,2.87708,A,B,3.40375,1,,54,72,Female,1
T0005701252,30.83,C,10.0,2.77557,A,G,3.335,6,,48,86,Female,2
T0005701253,108.87,E,10.0,3.17382,B,B,1.63875,0,,53,78,Male,2
T0005701254,25.5,B,0.0,2.81217,C,A,3.32,1,52.0,49,73,Male,2
T0005701255,39.92,C,8.0,,,A,1.6275,2,92.0,49,67,Female,3
T0005701256,106.9,D,10.0,2.95803,B,A,3.30625,1,,47,69,Male,3
T0005701257,37.79,C,6.0,,,A,2.37875,0,31.0,49,73,Male,2
T0005701258,14.08,B,8.0,2.70053,C,B,2.5125,2,,50,67,Male,2
T0005701260,76.34,B,10.0,3.55561,C,A,4.31125,3,78.0,51,70,Male,1
T0005701263,49.28,,10.0,2.68618,A,B,3.29875,0,,46,64,Female,2
T0005701264,76.66,,10.0,2.99967,C,A,1.445,2,36.0,65,93,Male,1
T0005701265,26.85,B,10.0,2.88973,A,B,2.7775,0,95.0,46,88,Male,2
T0005701266,6.39,D,10.0,2.8446,A,A,2.1825,1,49.0,51,75,Male,3
T0005701267,16.02,D,4.0,2.55255,A,A,3.9375,1,,49,68,Male,1
T0005701270,21.58,C,10.0,2.84491,A,C,4.8475,1,,44,68,Male,2
T0005701271,56.76,B,10.0,3.13618,A,B,3.90625,0,45.0,44,84,Male,1
T0005701272,71.77,D,5.0,2.73615,C,B,1.94125,1,58.0,51,70,Male,3
T0005701273,45.22,B,8.0,3.01113,A,A,3.26,1,89.0,52,82,Male,2
T0005701274,11.05,D,4.0,2.69727,C,D,2.48625,0,84.0,47,65,Male,3
T0005701275,37.37,B,5.0,2.89526,C,A,3.64,1,,51,74,Female,2
T0005701279,85.51,B,10.0,2.90265,B,E,1.56625,1,84.0,50,76,Female,2
T0005701280,72.09,,10.0,3.00136,B,A,2.01,0,73.0,57,91,Male,1
T0005701282,49.95,,7.0,2.95017,A,A,2.02125,1,,58,87,Female,1
T0005701285,106.66,,10.0,3.16667,B,A,1.9475,0,,60,96,Female,3
T0005701286,24.08,D,9.0,2.54681,C,A,0.99125,1,,52,68,Male,3
T0005701288,15.74,C,3.0,2.99687,C,A,2.95125,3,54.0,56,106,Male,2
T0005701289,44.03,B,6.0,2.85147,A,B,2.7375,1,,49,74,Female,2
T0005701290,37.41,A,5.0,,,A,2.52625,2,,49,65,Male,1
T0005701292,46.26,D,1.0,2.81898,A,A,1.89125,1,51.0,64,93,Male,3
T0005701293,26.08,C,10.0,2.65803,A,A,2.27625,2,,46,99,Female,2
T0005701294,58.32,C,0.0,2.95135,B,A,3.45,0,,44,64,Male,3
T0005701298,62.03,A,4.0,3.05888,B,A,2.945,1,,52,70,Male,1
T0005701300,28.82,C,2.0,,,B,4.1175,1,33.0,51,71,Male,2
T0005701301,42.61,,6.0,3.02647,C,L,3.88875,1,44.0,47,63,Female,3
T0005701302,58.68,,10.0,2.65191,B,B,2.3075,2,52.0,55,76,Male,3
T0005701303,14.05,B,10.0,2.68737,B,B,1.215,1,,56,83,Male,3
T0005701304,77.3,D,9.0,2.74333,B,A,2.9525,0,,56,83,Male,1
T0005701305,13.35,E,6.0,2.57038,C,A,0.27625,1,30.0,56,100,Male,3
T0005701306,61.29,B,0.0,3.15762,B,A,4.085,0,,48,79,Male,2
T0005701307,28.06,A,2.0,2.58349,B,A,2.1525,3,,51,65,Female,3
T0005701312,106.54,D,10.0,,,A,0.66,1,,61,93,Male,3
T0005701314,107.06,C,10.0,2.95506,B,A,2.23625,0,92.0,55,92,Male,2
T0005701315,45.52,E,2.0,2.77414,C,A,2.48625,1,50.0,54,85,Female,2
T0005701317,30.07,B,7.0,2.90008,C,A,3.97375,2,42.0,49,66,Male,2
T0005701324,55.29,C,7.0,2.69999,A,A,1.66625,1,,52,80,Male,2
T0005701326,25.58,A,,2.55336,B,D,4.25375,1,,48,88,Male,3
T0005701328,47.1,B,0.0,,,A,3.8825,0,,54,81,Female,2
T0005701330,60.33,C,10.0,2.79174,C,A,1.70625,0,,52,62,Male,2
T0005701332,31.66,C,,2.83216,B,A,0.8175,0,,59,92,Male,2
T0005701334,19.96,D,10.0,2.78728,B,A,3.0325,2,,59,112,Female,3
T0005701335,42.37,B,4.0,2.52883,C,A,2.51625,0,,47,70,Female,2
T0005701336,20.2,,1.0,2.79441,C,B,1.55375,1,,59,89,Male,1
T0005701338,106.66,E,10.0,3.01262,B,A,3.52375,0,38.0,47,76,Male,3
T0005701340,25.1,C,,2.86654,B,A,4.06125,3,43.0,63,110,Male,2
T0005701341,39.98,C,10.0,3.08399,C,A,2.205,1,,50,95,Male,2
T0005701343,68.67,D,4.0,2.92444,B,A,2.76375,1,,55,76,Female,2
T0005701344,47.72,E,10.0,2.8732,C,A,4.16,2,,58,81,Male,3
T0005701346,10.02,C,7.0,3.2022,C,C,3.12375,1,105.0,54,85,Male,3
T0005701347,29.5,D,10.0,2.79862,B,A,4.26,0,,49,66,Male,2
T0005701348,37.44,D,10.0,2.62386,C,A,0.96125,1,46.0,50,70,Male,3
T0005701349,23.5,B,7.0,2.53928,B,A,1.4525,0,,47,59,Male,1
T0005701351,18.98,A,5.0,2.46468,B,E,3.095,0,,47,66,Male,1
T0005701352,106.7,D,2.0,2.91985,B,E,4.4125,1,36.0,53,80,Male,3
T0005701356,55.94,C,8.0,2.74832,A,B,1.90625,1,,49,63,Male,2
T0005701359,36.57,B,10.0,2.59995,A,A,2.6225,0,83.0,50,70,Female,2
T0005701360,42.74,B,8.0,,,A,3.675,1,105.0,49,75,Male,2
T0005701362,87.86,D,6.0,2.76579,C,B,3.08125,0,,49,71,Female,2
T0005701363,26.77,D,10.0,,,A,2.295,1,84.0,49,81,Male,3
T0005701364,57.9,C,1.0,2.83732,C,A,3.35625,1,45.0,48,80,Male,3
T0005701365,31.18,C,2.0,2.55703,B,A,3.73125,0,,45,57,Male,2
T0005701366,34.89,B,5.0,2.62091,B,A,3.30375,0,99.0,47,63,Female,1
T0005701367,45.49,,10.0,,,A,2.88375,3,,52,82,Female,3
T0005701368,20.87,B,7.0,2.56618,A,A,1.75,1,89.0,59,82,Male,1
T0005701371,35.16,,7.0,2.53029,C,A,1.99375,0,,46,61,Male,2
T0005701373,14.04,B,10.0,2.9019,A,A,2.77625,1,63.0,47,68,Male,2
T0005701374,54.84,B,1.0,2.77146,B,A,4.11,0,,45,60,Male,2
T0005701375,31.67,D,10.0,2.90742,B,A,2.44375,0,52.0,48,80,Male,2
T0005701377,32.23,B,10.0,2.92471,A,A,2.76125,2,37.0,60,91,Female,2
T0005701378,46.33,D,0.0,2.75663,B,A,2.24,0,,51,68,Male,3
T0005701379,29.14,C,9.0,2.54231,C,B,3.45625,1,94.0,48,78,Male,2
T0005701380,27.54,D,6.0,2.81253,A,A,2.965,6,53.0,54,82,Male,2
T0005701381,26.59,A,10.0,2.73613,C,A,2.85875,0,80.0,50,75,Male,1
T0005701382,32.4,A,7.0,2.71401,A,A,3.76375,0,,48,71,Male,1
T0005701383,62.69,B,10.0,2.76376,B,C,3.09875,2,,49,75,Male,2
T0005701384,24.79,B,3.0,2.82825,A,A,3.81,0,,65,98,Female,2
T0005701385,108.87,D,6.0,3.18817,B,A,3.1325,1,,50,65,Female,3
T0005701388,16.76,,10.0,3.00354,C,D,3.95,4,41.0,52,76,Male,3
T0005701390,37.29,C,2.0,2.59084,B,A,3.18125,1,101.0,51,72,Male,2
T0005701391,53.96,E,5.0,3.07765,B,A,4.405,4,89.0,58,74,Male,3
T0005701392,30.37,E,10.0,2.90889,C,A,1.565,0,,49,70,Male,2
T0005701393,50.35,,8.0,2.77796,C,A,2.97,3,77.0,56,83,Male,3
T0005701395,29.52,B,0.0,,,A,2.27875,0,36.0,53,71,Male,2
T0005701397,86.07,B,10.0,3.05082,C,D,2.99,0,,55,77,Male,3
T0005701398,37.83,B,6.0,2.66149,A,A,4.34375,0,,51,69,Male,2
T0005701399,61.46,C,10.0,,,B,1.52,0,,55,73,Male,2
T0005701400,29.3,,10.0,2.70443,C,D,3.38375,1,,52,79,Female,2
T0005701401,46.34,B,10.0,3.31907,B,A,3.31,2,,54,80,Male,2
T0005701402,92.56,C,10.0,,,A,3.26625,0,,51,74,Male,2
T0005701403,15.36,E,8.0,2.64716,A,A,3.79625,1,,57,83,Female,2
T0005701404,98.45,B,10.0,3.14494,B,C,2.225,1,59.0,54,80,Male,3
T0005701405,14.48,C,9.0,2.6605,A,G,0.17,0,75.0,53,75,Male,2
T0005701406,20.66,,9.0,2.59199,C,A,1.92875,0,46.0,51,80,Male,2
T0005701408,108.97,E,10.0,2.92252,B,A,2.51375,0,54.0,48,100,Female,3
T0005701409,49.31,C,0.0,2.87182,C,A,4.28875,3,,47,66,Female,2
T0005701410,29.38,A,10.0,2.73891,C,A,3.2775,1,,47,76,Male,1
T0005701412,37.71,B,10.0,2.67838,B,B,4.44625,1,,47,65,Female,3
T0005701414,64.63,,10.0,3.00927,C,A,3.49,0,40.0,49,76,Female,3
T0005701419,36.33,,2.0,2.5185,B,A,3.4525,1,,43,56,Male,3
T0005701422,37.32,B,10.0,2.72696,B,A,1.56625,0,76.0,57,80,Male,2
T0005701424,30.34,D,7.0,2.38412,C,A,1.79,0,,43,56,Male,3
T0005701425,20.39,D,1.0,2.7118,C,A,3.5175,2,43.0,53,94,Male,2
T0005701426,40.79,,10.0,,,A,0.21,2,,51,68,Male,2
T0005701432,13.3,C,2.0,2.57448,A,G,4.85375,0,,44,64,Male,1
T0005701434,87.49,A,2.0,3.3797,C,B,3.21125,0,,52,70,Female,1
