age,job,salary,marital,education,targeted,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
60,retired,55000,married,primary,yes,no,458,yes,no,unknown,16,may,103,1,-1,0,unknown,no
34,admin.,50000,married,secondary,yes,no,641,yes,yes,unknown,16,may,467,1,-1,0,unknown,no
44,self-employed,60000,married,secondary,yes,no,1310,yes,no,unknown,16,may,290,1,-1,0,unknown,no
29,technician,60000,married,secondary,yes,no,782,yes,no,unknown,16,may,131,1,-1,0,unknown,no
48,blue-collar,20000,married,secondary,yes,no,478,yes,yes,unknown,16,may,168,2,-1,0,unknown,no
55,services,70000,married,unknown,no,no,-45,yes,no,unknown,16,may,764,7,-1,0,unknown,no
60,management,100000,married,tertiary,yes,no,36,yes,no,unknown,16,may,194,3,-1,0,unknown,no
29,management,100000,single,tertiary,no,no,0,no,no,unknown,16,may,16,25,-1,0,unknown,no
30,services,70000,single,tertiary,no,no,136,yes,yes,unknown,16,may,208,5,-1,0,unknown,no
35,admin.,50000,single,primary,yes,no,8,yes,no,unknown,16,may,148,18,-1,0,unknown,no
37,services,70000,single,secondary,yes,no,934,yes,no,unknown,16,may,242,3,-1,0,unknown,no
42,blue-collar,20000,married,secondary,yes,no,314,yes,yes,unknown,16,may,269,2,-1,0,unknown,no
34,technician,60000,married,secondary,yes,no,978,yes,no,unknown,16,may,370,2,-1,0,unknown,no
50,management,100000,single,tertiary,no,no,567,yes,no,unknown,16,may,274,8,-1,0,unknown,no
27,services,70000,single,secondary,yes,no,194,yes,no,unknown,16,may,326,1,-1,0,unknown,no
45,technician,60000,single,tertiary,no,no,4537,yes,no,unknown,16,may,337,2,-1,0,unknown,no
50,management,100000,divorced,tertiary,no,no,318,yes,no,unknown,16,may,788,2,-1,0,unknown,no
43,technician,60000,married,secondary,yes,no,17,yes,no,unknown,16,may,353,4,-1,0,unknown,no
32,housemaid,16000,divorced,secondary,yes,no,715,yes,yes,unknown,16,may,14,15,-1,0,unknown,no
55,management,100000,single,tertiary,no,no,1464,yes,no,unknown,16,may,92,1,-1,0,unknown,no
40,services,70000,single,secondary,yes,no,-61,yes,yes,unknown,16,may,698,9,-1,0,unknown,no
56,entrepreneur,120000,married,tertiary,yes,no,1297,yes,no,unknown,16,may,180,1,-1,0,unknown,no
21,admin.,50000,single,secondary,yes,no,325,yes,no,unknown,16,may,467,1,-1,0,unknown,no
27,technician,60000,married,tertiary,yes,no,276,no,no,unknown,16,may,218,2,-1,0,unknown,no
24,admin.,50000,single,secondary,yes,no,770,yes,no,unknown,16,may,233,1,-1,0,unknown,no
25,technician,60000,single,secondary,yes,no,2,yes,yes,unknown,16,may,304,2,-1,0,unknown,no
41,blue-collar,20000,married,primary,yes,no,208,yes,no,unknown,16,may,315,3,-1,0,unknown,no
49,unemployed,8000,divorced,secondary,yes,no,495,yes,no,unknown,16,may,40,5,-1,0,unknown,no
44,blue-collar,20000,married,tertiary,yes,no,2185,yes,no,unknown,16,may,698,1,-1,0,unknown,no
42,blue-collar,20000,married,secondary,yes,no,351,yes,no,unknown,16,may,76,21,-1,0,unknown,no
45,blue-collar,20000,married,primary,yes,no,71,yes,no,unknown,16,may,355,2,-1,0,unknown,no
48,services,70000,married,unknown,no,no,1155,yes,no,unknown,16,may,557,4,-1,0,unknown,no
51,technician,60000,married,secondary,yes,no,349,yes,no,unknown,16,may,97,3,-1,0,unknown,no
33,technician,60000,married,secondary,yes,no,153,yes,no,unknown,16,may,148,2,-1,0,unknown,no
32,blue-collar,20000,married,primary,yes,no,244,yes,no,unknown,16,may,128,2,-1,0,unknown,no
41,technician,60000,married,secondary,yes,no,493,yes,no,unknown,16,may,130,3,-1,0,unknown,no
29,services,70000,married,tertiary,yes,no,62,yes,yes,unknown,16,may,280,2,-1,0,unknown,no
49,technician,60000,divorced,tertiary,no,no,874,yes,no,unknown,16,may,152,2,-1,0,unknown,no
49,blue-collar,20000,divorced,secondary,yes,yes,259,no,no,unknown,16,may,283,2,-1,0,unknown,no
25,admin.,50000,single,secondary,yes,no,304,no,no,unknown,16,may,523,3,-1,0,unknown,no
33,blue-collar,20000,single,secondary,yes,no,371,yes,no,unknown,16,may,1128,3,-1,0,unknown,no
50,blue-collar,20000,married,primary,yes,no,231,yes,no,unknown,16,may,171,4,-1,0,unknown,no
50,admin.,50000,married,secondary,yes,no,1906,no,no,unknown,16,may,174,17,-1,0,unknown,no
40,management,100000,single,secondary,yes,no,192,yes,no,unknown,16,may,71,11,-1,0,unknown,no
32,blue-collar,20000,married,primary,yes,no,158,yes,no,unknown,16,may,84,4,-1,0,unknown,no
43,blue-collar,20000,divorced,primary,yes,no,-57,yes,no,unknown,16,may,221,2,-1,0,unknown,no
24,retired,55000,single,secondary,yes,no,366,no,yes,unknown,16,may,234,2,-1,0,unknown,no
49,blue-collar,20000,married,primary,yes,no,327,yes,no,unknown,16,may,138,2,-1,0,unknown,no
36,management,100000,married,tertiary,yes,no,1125,yes,yes,unknown,16,may,339,5,-1,0,unknown,no
42,admin.,50000,married,unknown,no,no,642,yes,yes,unknown,16,may,509,2,-1,0,unknown,no
31,admin.,50000,single,secondary,yes,no,-48,yes,no,unknown,16,may,254,17,-1,0,unknown,no
30,technician,60000,single,secondary,yes,no,298,yes,no,unknown,16,may,164,2,-1,0,unknown,no
46,technician,60000,married,tertiary,yes,no,2207,yes,no,unknown,16,may,243,3,-1,0,unknown,no
35,blue-collar,20000,single,secondary,yes,no,88,yes,no,unknown,16,may,344,4,-1,0,unknown,no
44,admin.,50000,married,secondary,yes,no,2687,yes,no,unknown,16,may,131,4,-1,0,unknown,no
33,management,100000,married,tertiary,yes,no,307,no,no,unknown,16,may,806,4,-1,0,unknown,no
42,blue-collar,20000,married,primary,yes,yes,398,yes,no,unknown,16,may,251,4,-1,0,unknown,no
39,services,70000,single,secondary,yes,no,-388,yes,no,unknown,16,may,1135,2,-1,0,unknown,no
41,blue-collar,20000,single,primary,yes,no,1649,yes,no,unknown,16,may,312,3,-1,0,unknown,no
58,blue-collar,20000,married,secondary,yes,no,886,no,no,unknown,16,may,302,4,-1,0,unknown,no
40,blue-collar,20000,married,secondary,yes,no,1161,yes,yes,unknown,16,may,292,8,-1,0,unknown,no
37,admin.,50000,married,secondary,yes,no,281,yes,no,unknown,16,may,279,2,-1,0,unknown,no
45,blue-collar,20000,married,primary,yes,no,137,yes,yes,unknown,16,may,187,19,-1,0,unknown,no
49,management,100000,married,primary,yes,no,267,yes,no,unknown,16,may,198,5,-1,0,unknown,no
35,blue-collar,20000,married,primary,yes,no,767,yes,no,unknown,16,may,1408,2,-1,0,unknown,no
28,blue-collar,20000,single,secondary,yes,no,1112,yes,no,unknown,16,may,827,2,-1,0,unknown,no
32,technician,60000,single,tertiary,no,no,192,yes,no,unknown,16,may,303,5,-1,0,unknown,no
45,self-employed,60000,married,secondary,yes,no,1113,yes,no,unknown,16,may,67,2,-1,0,unknown,no
44,technician,60000,single,secondary,yes,no,696,yes,no,unknown,16,may,680,3,-1,0,unknown,no
55,blue-collar,20000,married,primary,yes,no,-268,yes,no,unknown,16,may,160,6,-1,0,unknown,no
37,blue-collar,20000,single,secondary,yes,no,197,yes,no,unknown,16,may,251,3,-1,0,unknown,no
28,services,70000,single,secondary,yes,no,317,yes,no,unknown,16,may,21,3,-1,0,unknown,no
43,admin.,50000,single,tertiary,no,no,329,yes,no,unknown,16,may,218,2,-1,0,unknown,no
35,blue-collar,20000,single,secondary,yes,no,510,yes,no,unknown,16,may,81,6,-1,0,unknown,no
30,management,100000,single,tertiary,no,no,5,no,no,unknown,16,may,476,3,-1,0,unknown,no
54,management,100000,single,tertiary,no,no,4393,yes,no,unknown,16,may,1297,3,-1,0,unknown,yes
34,management,100000,divorced,tertiary,no,no,488,yes,no,unknown,16,may,4,2,-1,0,unknown,no
30,services,70000,single,secondary,yes,no,442,yes,no,unknown,16,may,283,3,-1,0,unknown,no
46,unknown,0,married,unknown,no,no,300,yes,no,unknown,16,may,323,3,-1,0,unknown,no
52,blue-collar,20000,married,primary,yes,no,1007,yes,no,unknown,16,may,248,2,-1,0,unknown,no
44,blue-collar,20000,married,primary,yes,no,195,yes,no,unknown,16,may,541,5,-1,0,unknown,no
36,blue-collar,20000,married,secondary,yes,no,513,yes,no,unknown,16,may,427,3,-1,0,unknown,no
44,technician,60000,divorced,secondary,yes,no,399,yes,no,unknown,16,may,148,9,-1,0,unknown,no
44,blue-collar,20000,married,primary,yes,no,12,yes,no,unknown,16,may,408,10,-1,0,unknown,no
24,blue-collar,20000,single,secondary,yes,no,77,yes,no,unknown,16,may,236,2,-1,0,unknown,no
56,blue-collar,20000,married,primary,yes,no,8318,yes,no,unknown,16,may,428,2,-1,0,unknown,no
41,blue-collar,20000,divorced,secondary,yes,no,-104,yes,no,unknown,16,may,32,3,-1,0,unknown,no
51,technician,60000,married,tertiary,yes,no,0,yes,no,unknown,16,may,330,19,-1,0,unknown,no
53,blue-collar,20000,married,secondary,yes,no,2,yes,no,unknown,16,may,851,2,-1,0,unknown,no
41,blue-collar,20000,single,primary,yes,no,0,yes,no,unknown,16,may,522,5,-1,0,unknown,no
26,blue-collar,20000,single,primary,yes,no,-579,yes,no,unknown,16,may,320,3,-1,0,unknown,no
53,entrepreneur,120000,married,tertiary,yes,no,2884,yes,no,unknown,16,may,165,4,-1,0,unknown,no
30,technician,60000,single,secondary,yes,no,863,yes,no,unknown,16,may,1193,5,-1,0,unknown,yes
27,admin.,50000,single,unknown,no,no,56,yes,no,unknown,16,may,730,2,-1,0,unknown,no
32,services,70000,single,secondary,yes,no,358,yes,no,unknown,16,may,1144,3,-1,0,unknown,no
40,blue-collar,20000,married,secondary,yes,no,0,yes,no,unknown,16,may,167,2,-1,0,unknown,no
55,technician,60000,married,secondary,yes,no,2055,yes,no,unknown,16,may,1023,4,-1,0,unknown,no
35,services,70000,single,secondary,yes,no,568,yes,no,unknown,16,may,469,2,-1,0,unknown,no
32,management,100000,single,secondary,yes,no,0,yes,yes,unknown,16,may,385,7,-1,0,unknown,no
57,blue-collar,20000,married,unknown,no,no,97,yes,no,unknown,16,may,260,6,-1,0,unknown,no
32,blue-collar,20000,married,primary,yes,no,217,yes,no,unknown,16,may,169,3,-1,0,unknown,no
55,unknown,0,married,tertiary,yes,no,0,no,no,unknown,16,may,409,3,-1,0,unknown,no
43,services,70000,married,secondary,yes,no,3608,yes,no,unknown,16,may,165,6,-1,0,unknown,no
42,blue-collar,20000,married,secondary,yes,no,388,yes,yes,unknown,16,may,437,2,-1,0,unknown,no
27,management,100000,single,tertiary,no,yes,0,yes,no,unknown,16,may,89,2,-1,0,unknown,no
36,services,70000,married,secondary,yes,no,279,no,no,unknown,16,may,261,6,-1,0,unknown,no
32,admin.,50000,married,secondary,yes,no,193,yes,no,unknown,16,may,294,4,-1,0,unknown,no
53,technician,60000,divorced,secondary,yes,no,751,yes,no,unknown,16,may,343,4,-1,0,unknown,no
34,blue-collar,20000,married,secondary,yes,no,305,yes,no,unknown,16,may,1245,25,-1,0,unknown,no
23,blue-collar,20000,single,secondary,yes,no,105,yes,no,unknown,16,may,498,2,-1,0,unknown,no
31,management,100000,single,tertiary,no,no,548,yes,no,unknown,16,may,148,4,-1,0,unknown,no
46,services,70000,married,secondary,yes,no,271,yes,no,unknown,16,may,134,4,-1,0,unknown,no
31,services,70000,married,secondary,yes,no,246,yes,no,unknown,16,may,230,2,-1,0,unknown,no
42,self-employed,60000,married,tertiary,yes,no,1932,yes,no,unknown,16,may,192,32,-1,0,unknown,no
52,self-employed,60000,married,secondary,yes,no,1066,yes,no,unknown,16,may,65,3,-1,0,unknown,no
38,blue-collar,20000,married,primary,yes,no,-326,yes,no,unknown,16,may,237,3,-1,0,unknown,no
38,blue-collar,20000,single,primary,yes,no,1465,yes,no,unknown,16,may,239,2,-1,0,unknown,no
60,unemployed,8000,married,primary,yes,no,26,yes,no,unknown,16,may,196,6,-1,0,unknown,no
42,management,100000,single,tertiary,no,no,10561,no,no,unknown,16,may,243,2,-1,0,unknown,no
30,blue-collar,20000,married,secondary,yes,no,68,yes,yes,unknown,16,may,393,2,-1,0,unknown,no
53,technician,60000,divorced,tertiary,no,no,647,yes,no,unknown,16,may,512,6,-1,0,unknown,no
35,admin.,50000,single,secondary,yes,no,368,yes,no,unknown,16,may,218,3,-1,0,unknown,no
45,admin.,50000,married,secondary,yes,no,-183,yes,no,unknown,16,may,215,3,-1,0,unknown,no
57,retired,55000,married,primary,yes,no,70,yes,yes,unknown,16,may,186,5,-1,0,unknown,no
41,technician,60000,married,primary,yes,no,141,yes,no,unknown,16,may,299,4,-1,0,unknown,no
44,blue-collar,20000,married,primary,yes,no,75,no,no,unknown,16,may,107,3,-1,0,unknown,no
56,blue-collar,20000,married,unknown,no,no,22,yes,no,unknown,16,may,103,7,-1,0,unknown,no
46,services,70000,married,secondary,yes,no,9,no,no,unknown,16,may,297,4,-1,0,unknown,no
34,blue-collar,20000,married,primary,yes,no,695,yes,yes,unknown,16,may,1064,4,-1,0,unknown,yes
51,blue-collar,20000,divorced,primary,yes,no,83,yes,no,unknown,16,may,24,4,-1,0,unknown,no
27,services,70000,single,secondary,yes,no,-20,no,no,unknown,16,may,757,6,-1,0,unknown,no
31,self-employed,60000,single,secondary,yes,no,532,yes,no,unknown,16,may,90,7,-1,0,unknown,no
51,management,100000,married,tertiary,yes,no,0,yes,no,unknown,16,may,59,5,-1,0,unknown,no
25,management,100000,single,tertiary,no,no,99,yes,yes,unknown,16,may,102,4,-1,0,unknown,no
48,management,100000,married,unknown,no,no,54,yes,no,unknown,16,may,293,7,-1,0,unknown,no
37,management,100000,single,secondary,yes,no,792,yes,no,unknown,16,may,1187,4,-1,0,unknown,yes
35,blue-collar,20000,married,primary,yes,no,378,yes,no,unknown,16,may,427,3,-1,0,unknown,no
58,self-employed,60000,married,tertiary,yes,no,8014,yes,no,unknown,19,may,65,3,-1,0,unknown,no
47,blue-collar,20000,married,unknown,no,no,584,yes,no,unknown,19,may,79,19,-1,0,unknown,no
58,retired,55000,married,primary,yes,no,331,yes,no,unknown,19,may,145,4,-1,0,unknown,no
36,management,100000,married,secondary,yes,no,122,yes,no,unknown,19,may,39,7,-1,0,unknown,no
38,blue-collar,20000,married,secondary,yes,no,660,yes,yes,unknown,19,may,105,2,-1,0,unknown,no
27,admin.,50000,single,secondary,yes,no,276,yes,no,unknown,19,may,311,2,-1,0,unknown,no
44,blue-collar,20000,married,primary,yes,no,-14,yes,yes,unknown,19,may,179,4,-1,0,unknown,no
47,blue-collar,20000,single,secondary,yes,no,15,yes,no,unknown,19,may,62,2,-1,0,unknown,no
26,admin.,50000,single,secondary,yes,no,-326,yes,no,unknown,19,may,128,3,-1,0,unknown,no
29,services,70000,single,secondary,yes,no,2099,yes,yes,unknown,19,may,171,2,-1,0,unknown,no
60,management,100000,divorced,tertiary,no,no,2589,yes,no,unknown,19,may,134,2,-1,0,unknown,no
37,entrepreneur,120000,single,secondary,yes,no,654,no,no,unknown,19,may,594,2,-1,0,unknown,no
35,blue-collar,20000,married,secondary,yes,no,474,yes,no,unknown,19,may,55,3,-1,0,unknown,no
44,blue-collar,20000,married,secondary,yes,no,294,yes,no,unknown,19,may,66,2,-1,0,unknown,no
50,management,100000,divorced,primary,yes,no,-6,yes,no,unknown,19,may,92,2,-1,0,unknown,no
41,blue-collar,20000,married,primary,yes,no,865,no,yes,unknown,19,may,19,5,-1,0,unknown,no
26,technician,60000,divorced,secondary,yes,no,379,yes,yes,unknown,19,may,501,3,-1,0,unknown,no
43,management,100000,married,primary,yes,no,8167,yes,no,unknown,19,may,114,2,-1,0,unknown,no
46,management,100000,married,primary,yes,no,357,yes,yes,unknown,19,may,221,2,-1,0,unknown,no
54,services,70000,married,secondary,yes,no,2431,yes,no,unknown,19,may,221,4,-1,0,unknown,no
46,blue-collar,20000,married,tertiary,yes,no,1497,yes,no,unknown,19,may,374,6,-1,0,unknown,no
46,blue-collar,20000,married,primary,yes,no,7934,yes,no,unknown,19,may,123,1,-1,0,unknown,no
55,blue-collar,20000,married,secondary,yes,no,1261,no,no,unknown,19,may,166,1,-1,0,unknown,no
45,blue-collar,20000,married,secondary,yes,no,1124,yes,no,unknown,19,may,37,1,-1,0,unknown,no
58,retired,55000,married,primary,yes,no,196,yes,no,unknown,19,may,35,1,-1,0,unknown,no
48,unemployed,8000,married,tertiary,yes,no,-471,yes,no,unknown,19,may,668,7,-1,0,unknown,no
38,services,70000,married,secondary,yes,no,497,yes,yes,unknown,19,may,88,5,-1,0,unknown,no
57,services,70000,divorced,primary,yes,no,1920,no,no,unknown,19,may,77,2,-1,0,unknown,no
54,blue-collar,20000,divorced,primary,yes,no,8180,no,no,unknown,19,may,312,1,-1,0,unknown,no
40,management,100000,single,tertiary,no,no,2784,yes,no,unknown,19,may,181,1,-1,0,unknown,no
44,services,70000,married,secondary,yes,no,556,no,no,unknown,19,may,134,3,-1,0,unknown,no
55,technician,60000,married,secondary,yes,no,517,yes,yes,unknown,19,may,61,4,-1,0,unknown,no
40,blue-collar,20000,single,unknown,no,no,-154,yes,yes,unknown,19,may,258,1,-1,0,unknown,no
42,management,100000,divorced,tertiary,no,no,0,no,no,unknown,19,may,131,2,-1,0,unknown,no
48,technician,60000,married,secondary,yes,no,522,yes,no,unknown,19,may,71,1,-1,0,unknown,no
52,admin.,50000,divorced,secondary,yes,no,-342,no,no,unknown,19,may,153,1,-1,0,unknown,no
31,blue-collar,20000,married,secondary,yes,no,43,yes,no,unknown,19,may,405,3,-1,0,unknown,no
60,admin.,50000,married,secondary,yes,no,12210,yes,no,unknown,19,may,256,1,-1,0,unknown,no
51,services,70000,married,primary,yes,no,8806,yes,no,unknown,19,may,131,1,-1,0,unknown,no
50,blue-collar,20000,divorced,secondary,yes,no,2402,yes,no,unknown,19,may,219,1,-1,0,unknown,no
44,entrepreneur,120000,married,secondary,yes,yes,-848,yes,no,unknown,19,may,468,1,-1,0,unknown,no
33,admin.,50000,married,secondary,yes,no,0,no,no,unknown,19,may,326,2,-1,0,unknown,no
43,technician,60000,married,secondary,yes,no,674,yes,yes,unknown,19,may,412,1,-1,0,unknown,no
46,services,70000,divorced,secondary,yes,no,778,yes,no,unknown,19,may,579,1,-1,0,unknown,no
43,services,70000,married,secondary,yes,no,384,yes,yes,unknown,19,may,277,3,-1,0,unknown,no
50,services,70000,divorced,secondary,yes,no,256,yes,no,unknown,19,may,316,2,-1,0,unknown,no
41,admin.,50000,single,secondary,yes,no,1020,yes,no,unknown,19,may,882,1,-1,0,unknown,yes
50,services,70000,married,secondary,yes,no,1463,yes,no,unknown,19,may,380,1,-1,0,unknown,no
50,services,70000,divorced,secondary,yes,no,761,yes,no,unknown,19,may,169,1,-1,0,unknown,no
40,admin.,50000,married,secondary,yes,no,1380,yes,no,unknown,19,may,127,1,-1,0,unknown,no
30,blue-collar,20000,single,primary,yes,no,71,yes,no,unknown,19,may,122,6,-1,0,unknown,no
44,admin.,50000,married,secondary,yes,yes,-1249,yes,yes,unknown,19,may,83,4,-1,0,unknown,no
51,technician,60000,single,secondary,yes,no,4089,yes,no,unknown,19,may,318,1,-1,0,unknown,no
40,blue-collar,20000,married,primary,yes,no,3736,yes,no,unknown,19,may,29,3,-1,0,unknown,no
38,blue-collar,20000,married,primary,yes,no,2407,yes,no,unknown,19,may,218,1,-1,0,unknown,no
52,technician,60000,married,secondary,yes,no,1781,yes,no,unknown,19,may,144,2,-1,0,unknown,no
49,technician,60000,married,secondary,yes,no,4667,yes,no,unknown,19,may,130,2,-1,0,unknown,no
44,admin.,50000,divorced,secondary,yes,no,2,yes,no,unknown,19,may,429,1,-1,0,unknown,no
39,admin.,50000,married,tertiary,yes,no,259,yes,no,unknown,19,may,27,1,-1,0,unknown,no
43,admin.,50000,single,secondary,yes,no,445,yes,no,unknown,19,may,546,2,-1,0,unknown,no
32,services,70000,married,secondary,yes,no,132,yes,yes,unknown,19,may,343,2,-1,0,unknown,no
55,management,100000,divorced,unknown,no,no,2,yes,no,unknown,19,may,95,1,-1,0,unknown,no
55,services,70000,married,secondary,yes,no,283,yes,no,unknown,19,may,156,1,-1,0,unknown,no
42,management,100000,divorced,secondary,yes,no,830,yes,no,unknown,19,may,112,1,-1,0,unknown,no
26,technician,60000,single,tertiary,no,no,75,yes,yes,unknown,19,may,351,1,-1,0,unknown,no
54,services,70000,married,secondary,yes,no,158,yes,no,unknown,19,may,198,1,-1,0,unknown,no
34,blue-collar,20000,married,primary,yes,no,46,yes,yes,unknown,19,may,165,1,-1,0,unknown,no
46,management,100000,married,tertiary,yes,no,4301,yes,yes,unknown,19,may,134,2,-1,0,unknown,no
25,blue-collar,20000,single,secondary,yes,no,815,yes,no,unknown,19,may,268,6,-1,0,unknown,no
49,management,100000,married,tertiary,yes,no,128,yes,no,unknown,19,may,298,1,-1,0,unknown,no
59,blue-collar,20000,divorced,primary,yes,no,457,yes,no,unknown,19,may,63,1,-1,0,unknown,no
57,management,100000,married,primary,yes,no,0,no,no,unknown,19,may,455,1,-1,0,unknown,no
27,technician,60000,married,secondary,yes,no,374,yes,no,unknown,19,may,188,2,-1,0,unknown,no
38,services,70000,married,secondary,yes,no,3259,yes,no,unknown,19,may,241,1,-1,0,unknown,no
